src_code	src_name	dst_name	dst_code	price	is_direct	airlines
madr	Madrid	Trondheim	TRD	674	False	KLM, SAS
madr	Madrid	Auckland International	AKL	882	False	Emirates, LAN Airlines, LAN Colombia, Thai Airways
madr	Madrid	Lima	LIM	676	True	Iberia, LAN Airlines, LAN Colombia
madr	Madrid	Krakow	KRK	82	True	Ryanair
madr	Madrid	Warsaw	WAW	296	True	LOT
madr	Madrid	Warsaw	WAW	194	False	Air Berlin
madr	Madrid	Gdansk	GDN	301	False	Air Berlin, Lufthansa, SAS, LOT
madr	Madrid	Porto	OPO	17	True	Ryanair, Iberia, TAP
madr	Madrid	Lisbon	LIS	56	True	easyJet, Iberia, TAP
madr	Madrid	Madeira	FNC	132	False	TAP
madr	Madrid	Asuncion	ASU	1042	False	TAM Linhas Aéreas, LAN Airlines, Copa, LAN Colombia
madr	Madrid	Bucharest Otopeni	OTP	84	True	Vueling Airlines, Wizz Air, Wizz Air Ukraine
madr	Madrid	Timisoara	TSR	114	True	Wizz Air, Wizz Air Ukraine
madr	Madrid	Cluj-Napoca	CLJ	136	True	Wizz Air, Wizz Air Ukraine
madr	Madrid	Moscow Domodedovo	DME	352	True	Iberia, S7 Airlines
madr	Madrid	Moscow Sheremetyevo	SVO	556	True	Aeroflot
madr	Madrid	Moscow Domodedovo	DME	170	False	Vueling Airlines, S7 Airlines
madr	Madrid	St Petersburg Pulkovo	LED	200	False	Vueling Airlines, British Airways, Lufthansa, SAS
madr	Madrid	Ekaterinburg	SVX	309	False	Ukraine International, Lufthansa, Finnair, Alitalia
madr	Madrid	Novosibirsk	OVB	345	False	Ukraine International, Turkish Airlines, Aeroflot, S7 Airlines
madr	Madrid	Moscow Vnukovo	VKO	630	False	Lufthansa
madr	Madrid	Stockholm Arlanda	ARN	133	False	Vueling Airlines, SAS
madr	Madrid	Gothenburg Landvetter	GOT	228	False	Air Berlin, British Airways, Lufthansa, SAS
madr	Madrid	Singapore Changi	SIN	477	False	Qatar Airways, British Airways, Lufthansa, Emirates
madr	Madrid	San Salvador	SAL	2700	False	Iberia, United, Copa, Delta
madr	Madrid	Phuket	HKT	656	False	Qatar Airways, Emirates, Swiss, Aeroflot
madr	Madrid	Bangkok Suvarnabhumi	BKK	1193	False	Air France, Thai Airways
madr	Madrid	Tunis Carthage	TUN	135	True	Tunisair
madr	Madrid	Istanbul Ataturk	IST	553	False	Air France, Turkish Airlines
madr	Madrid	Izmir	ADB	789	False	Lufthansa, Turkish Airlines, Saudia
madr	Madrid	Kiev Borispol	KBP	275	True	Ukraine International
madr	Madrid	Kiev Zhulhany	IEV	145	False	Vueling Airlines
madr	Madrid	Kiev Borispol	KBP	209	False	Ukraine International
madr	Madrid	Lviv	LWO	233	False	Ukraine International, Turkish Airlines
madr	Madrid	Odessa Central	ODS	284	False	Ukraine International, Lufthansa, Turkish Airlines, Aeroflot
madr	Madrid	London Stansted	STN	41	True	Ryanair
madr	Madrid	Manchester	MAN	44	True	Ryanair
madr	Madrid	London Luton	LTN	62	True	easyJet
madr	Madrid	London Gatwick	LGW	74	True	easyJet
madr	Madrid	London City	LCY	89	True	British Airways, Iberia
madr	Madrid	Bristol	BRS	101	True	easyJet
madr	Madrid	Edinburgh	EDI	125	True	easyJet
madr	Madrid	Liverpool	LPL	150	True	easyJet
madr	Madrid	London Heathrow	LHR	610	True	Iberia, British Airways
madr	Madrid	Cardiff	CWL	125	False	Vueling Airlines, KLM
madr	Madrid	London Heathrow	LHR	163	False	SAS, British Airways
madr	Madrid	East Midlands	EMA	176	False	Flybe, KLM
madr	Madrid	Newcastle	NCL	204	False	Flybe, British Airways, Lufthansa, SAS
madr	Madrid	Birmingham	BHX	225	False	Brussels Airlines, Lufthansa, SAS, Flybe
madr	Madrid	Aberdeen	ABZ	257	False	Flybe, British Airways, Lufthansa, SAS
madr	Madrid	Glasgow International	GLA	554	False	Flybe, British Airways, KLM, Icelandair
madr	Madrid	Belfast City	BHD	565	False	Flybe, British Airways, KLM
madr	Madrid	Exeter	EXT	726	False	Flybe, KLM
madr	Madrid	New York John F Kennedy	JFK	1517	True	Air France, Iberia, KLM, Delta
madr	Madrid	New York Newark	EWR	1575	True	Lufthansa, United
madr	Madrid	Atlanta Hartsfield-Jackson ATL	ATL	2021	True	Air France, KLM, Delta
madr	Madrid	New York John F Kennedy	JFK	439	False	Aer Lingus, Iberia, KLM, Delta
madr	Madrid	New York Newark	EWR	1351	False	TAP, United
madr	Madrid	Miami International	MIA	1356	False	TAP, Iberia
madr	Madrid	New York La Guardia	LGA	1518	False	KLM, Air Canada, Air France, US Airways
madr	Madrid	San Francisco International	SFO	1707	False	United, British Airways, Lufthansa, Emirates
madr	Madrid	Los Angeles International	LAX	1720	False	United, Iberia
madr	Madrid	Seattle / Tacoma International	SEA	1729	False	United, British Airways, Lufthansa, Emirates
madr	Madrid	Atlanta Hartsfield-Jackson ATL	ATL	1750	False	United, KLM, Delta
madr	Madrid	San Diego Lindberg Fld S.Diego	SAN	1785	False	United, British Airways, KLM, Air Canada
madr	Madrid	Indianapolis	IND	1818	False	United, KLM, Air Canada, Air France
madr	Madrid	Minneapolis St Paul	MSP	1822	False	United, KLM, Air Canada, Air France
madr	Madrid	San Antonio International	SAT	1833	False	United, KLM, Air France, US Airways
madr	Madrid	Tashkent	TAS	234	False	Aeroflot, Uzbekistan Airways
madr	Madrid	Caracas	CCS	562	False	TAP, Iberia
madr	Madrid	Ho Chi Minh City	SGN	451	False	Qatar Airways, Lufthansa, Emirates, KLM
madr	Madrid	Johannesburg OR Tambo	JNB	431	False	Qatar Airways, British Airways, Lufthansa, Emirates
madr	Madrid	Cape Town	CPT	1177	False	KLM, British Airways, Lufthansa, Qatar Airways
mila	Milan	Dubai	DXB	513	True	Emirates
mila	Milan	Dubai	DXB	137	False	Pegasus Airlines
mila	Milan	Tirana	TIA	72	True	belleair, Air One, Alitalia
mila	Milan	Vienna	VIE	71	True	Meridiana, Air Berlin, Austrian Airlines
mila	Milan	Salzburg	SZG	101	False	germanwings, Lufthansa, Austrian Airlines
mila	Milan	Graz	GRZ	175	False	Air Berlin, Lufthansa, Austrian Airlines
mila	Milan	Perth	PER	597	False	Qatar Airways, Emirates, Cathay Pacific, Thai Airways
mila	Milan	Melbourne Tullamarine	MEL	677	False	Qantas, Qatar Airways, Etihad Airways, Emirates
mila	Milan	Sydney Kingsford Smith	SYD	684	False	Qantas, British Airways, Etihad Airways, Emirates
mila	Milan	Melbourne Avalon	AVV	734	False	Qantas
mila	Milan	Sarajevo International	SJJ	119	False	JAT Airways, Lufthansa, germanwings, Austrian Airlines
mila	Milan	Brussels S. Charleroi	CRL	17	True	Ryanair
mila	Milan	Brussels International	BRU	27	True	easyJet, Brussels Airlines, Alitalia
mila	Milan	Sofia	SOF	44	True	Wizz Air, Wizz Air Ukraine, Bulgaria Air
mila	Milan	Bourgas	BOJ	143	False	Bulgaria Air, Aeroflot, Rossiya Airlines
mila	Milan	Fortaleza	FOR	339	True	Air Italy
mila	Milan	Rio De Janeiro Internacional	GIG	618	False	Iberia, British Airways, Ethiopian Airlines, Lufthansa
mila	Milan	Natal	NAT	848	False	Air Italy, TAM Linhas Aéreas, TAP
mila	Milan	Toronto Pearson International	YYZ	666	False	Aeroflot, British Airways, Ethiopian Airlines, Lufthansa
mila	Milan	Geneva	GVA	84	False	Brussels Airlines, Swiss
mila	Milan	Zurich	ZRH	131	False	Vueling Airlines, Swiss, Oman Air
mila	Milan	Beijing Capital	PEK	326	False	Aeroflot, British Airways, Ethiopian Airlines, Lufthansa
mila	Milan	Guangzhou	CAN	1216	False	Air France, Ethiopian Airlines, Qatar Airways, Emirates
mila	Milan	Bogota	BOG	953	False	Iberia, Lufthansa, KLM, TAM Linhas Aéreas
mila	Milan	Larnaca	LCA	176	False	Aegean Airlines, easyJet
mila	Milan	Brno-Turany	BRQ	25	True	Ryanair
mila	Milan	Prague	PRG	34	True	Wizz Air, Air One, Alitalia, Czech Airlines
mila	Milan	Dusseldorf Weeze	NRN	23	True	Ryanair
mila	Milan	Hamburg Lubeck	LBC	25	True	Ryanair
mila	Milan	Berlin Schoenefeld	SXF	32	True	Ryanair, easyJet
mila	Milan	Cologne	CGN	34	True	germanwings
mila	Milan	Frankfurt am Main	FRA	43	True	Air Dolomiti, Lufthansa, Alitalia
mila	Milan	Hannover	HAJ	43	True	germanwings
mila	Milan	Stuttgart	STR	51	True	germanwings
mila	Milan	Dusseldorf International	DUS	71	True	Meridiana, Lufthansa, Air Berlin
mila	Milan	Berlin Tegel	TXL	84	True	Air Berlin, Lufthansa, Air Dolomiti
mila	Milan	Munich	MUC	509	True	Lufthansa, Air One, Alitalia, Air Dolomiti
mila	Milan	Hamburg International	HAM	621	True	Lufthansa
mila	Milan	Nuremberg	NUE	71	False	Air Berlin, Lufthansa, Swiss, Vueling Airlines
mila	Milan	Berlin Tegel	TXL	77	False	germanwings, Lufthansa, Air Dolomiti
mila	Milan	Munich	MUC	85	False	Air Berlin, Air One, Alitalia, Air Dolomiti
mila	Milan	Dresden	DRS	93	False	germanwings, Lufthansa, Air Berlin, Vueling Airlines
mila	Milan	Dortmund	DTM	107	False	Vueling Airlines
mila	Milan	Hamburg International	HAM	128	False	Vueling Airlines
mila	Milan	Bremen	BRE	463	False	KLM, Ryanair
mila	Milan	Billund	BLL	34	True	Ryanair
mila	Milan	Copenhagen	CPH	39	True	easyJet, SAS, Norwegian
mila	Milan	Guayaquil	GYE	1319	False	KLM, Iberia, LAN Airlines, LAN Colombia
mila	Milan	Tallinn	TLL	127	False	airBaltic, Ryanair
mila	Milan	Alexandria Borg El Arab	HBE	116	True	Samara Airlines
mila	Milan	Cairo	CAI	236	True	EgyptAir, Air One, Alitalia
mila	Milan	Santander	SDR	27	True	Ryanair
mila	Milan	Zaragoza	ZAZ	29	True	Ryanair
mila	Milan	Santiago de Compostela	SCQ	30	True	Ryanair
mila	Milan	Madrid	MAD	39	True	Ryanair, Iberia, easyJet
mila	Milan	Gerona	GRO	46	True	Ryanair
mila	Milan	Barcelona	BCN	47	True	Ryanair, Iberia, Vueling Airlines, Alitalia
mila	Milan	Valencia	VLC	50	True	Ryanair
mila	Milan	Malaga	AGP	81	True	easyJet, Ryanair
mila	Milan	Ibiza	IBZ	139	True	Ryanair, Air One, Iberia, Alitalia
mila	Milan	Pamplona	PNA	90	False	Vueling Airlines, Iberia
mila	Milan	Asturias	OVD	109	False	Vueling Airlines, Iberia
mila	Milan	Valladolid	VLL	109	False	Vueling Airlines, Iberia
mila	Milan	Gran Canaria Las Palmas	LPA	110	False	Vueling Airlines, Ryanair
mila	Milan	Fuerteventura	FUE	117	False	Iberia, Ryanair
mila	Milan	Jerez	XRY	120	False	Air Berlin, Lufthansa, Iberia, Swiss
mila	Milan	Alicante	ALC	120	False	Air Berlin, Ryanair
mila	Milan	San Sebastian Fuenteraba	EAS	124	False	Vueling Airlines, Iberia
mila	Milan	Bilbao	BIO	127	False	Vueling Airlines, Iberia
mila	Milan	Ibiza	IBZ	129	False	Vueling Airlines, Air One, Iberia, Alitalia
mila	Milan	Palma - Majorca	PMI	129	False	Vueling Airlines, easyJet, Ryanair, JetairFly
mila	Milan	Menorca	MAH	134	False	Vueling Airlines, Air One, Alitalia, easyJet
mila	Milan	Seville	SVQ	140	False	Vueling Airlines, Ryanair
mila	Milan	La Coruna	LCG	143	False	Vueling Airlines, Iberia, TAP
mila	Milan	Lanzarote	ACE	153	False	Iberia, Ryanair
mila	Milan	Vigo	VGO	158	False	Vueling Airlines, Iberia, KLM, Air France
mila	Milan	Almeria	LEI	160	False	Vueling Airlines, Iberia
mila	Milan	Granada	GRX	166	False	Vueling Airlines, British Airways, Iberia
mila	Milan	Tenerife North	TFN	195	False	Vueling Airlines, Iberia
mila	Milan	Tenerife South	TFS	203	False	Vueling Airlines, Ryanair
mila	Milan	Tampere	TMP	51	True	Ryanair
mila	Milan	Helsinki Vantaa	HEL	752	True	Finnair
mila	Milan	Helsinki Vantaa	HEL	85	False	Norwegian
mila	Milan	Turku	TKU	742	False	Finnair, SAS, airBaltic
mila	Milan	Paris Beauvais	BVA	25	True	Ryanair
mila	Milan	Paris Charles de Gaulle	CDG	37	True	easyJet, KLM, Air France, Alitalia
mila	Milan	Toulouse	TLS	50	True	easyJet
mila	Milan	Paris Orly	ORY	58	True	easyJet, Alitalia
mila	Milan	Bordeaux	BOD	65	True	easyJet
mila	Milan	Marseille	MRS	369	True	Air Corsica
mila	Milan	Nantes	NTE	453	True	Air France, KLM, Alitalia
mila	Milan	Lyon	LYS	106	False	Vueling Airlines, KLM, Air France, Alitalia
mila	Milan	Nice	NCE	110	False	Vueling Airlines, Swiss, KLM, Air France
mila	Milan	Lille	LIL	114	False	Vueling Airlines, KLM
mila	Milan	Marseille	MRS	152	False	Vueling Airlines
mila	Milan	Biarritz	BIQ	585	False	Air France, KLM
mila	Milan	Accra	ACC	465	False	Iberia, British Airways, Ethiopian Airlines, Lufthansa
mila	Milan	Thessaloniki	SKG	27	True	Ryanair, Aegean Airlines
mila	Milan	Araxos	GPA	34	True	Ryanair
mila	Milan	Argostoli, Kefallinia	EFL	58	True	Ryanair, easyJet
mila	Milan	Crete Chania	CHQ	91	True	Ryanair
mila	Milan	Athens International	ATH	126	True	easyJet, Aegean Airlines
mila	Milan	Mykonos	JMK	151	True	Neos Air, Air One, Alitalia, easyJet
mila	Milan	Santorini (Thira)	JTR	160	True	Neos Air, easyJet
mila	Milan	Rhodes	RHO	135	False	Aegean Airlines, Air One, Alitalia, easyJet
mila	Milan	Crete Heraklion	HER	169	False	Vueling Airlines, Air One, Alitalia, easyJet
mila	Milan	Volos	VOL	175	False	Air Berlin, Ryanair
mila	Milan	Corfu	CFU	207	False	Aegean Airlines, easyJet, Ryanair
mila	Milan	Zagreb	ZAG	93	False	germanwings, Lufthansa, Brussels Airlines, Swiss
mila	Milan	Dubrovnik	DBV	120	False	JAT Airways, easyJet
mila	Milan	Split	SPU	574	False	Lufthansa, easyJet
mila	Milan	Budapest	BUD	24	True	Ryanair, Wizz Air, Wizz Air Ukraine
mila	Milan	Dublin	DUB	58	True	Ryanair, Aer Lingus
mila	Milan	Tel Aviv	TLV	502	True	EL AL Israel Airlines
mila	Milan	Tel Aviv	TLV	88	False	Pegasus Airlines
mila	Milan	Delhi	DEL	396	False	Qatar Airways, Jet Airways
mila	Milan	Pescara	PSR	20	True	Ryanair, KLM, Alitalia
mila	Milan	Rome Ciampino	CIA	20	True	Ryanair
mila	Milan	Rome Fiumicino	FCO	32	True	easyJet, Alitalia
mila	Milan	Bari	BRI	34	True	Ryanair, KLM, Alitalia, easyJet
mila	Milan	Palermo	PMO	40	True	Ryanair, KLM, Alitalia, easyJet
mila	Milan	Cagliari	CAG	40	True	Ryanair, Alitalia, easyJet
mila	Milan	Brindisi	BDS	40	True	Ryanair, Alitalia, easyJet
mila	Milan	Alghero Sardinia	AHO	40	True	Ryanair, Air One, Alitalia, easyJet
mila	Milan	Naples International	NAP	40	True	easyJet, Air One, KLM, Alitalia
mila	Milan	Catania Fontanarossa	CTA	49	True	Ryanair, Air One, KLM, Alitalia
mila	Milan	Trapani Birgi	TPS	49	True	Ryanair, Air One, Alitalia
mila	Milan	Lamezia Terme	SUF	49	True	Ryanair, Air One, KLM, Alitalia
mila	Milan	Reggio Calabria	REG	72	True	Blu-express, KLM, Alitalia
mila	Milan	Olbia	OLB	111	True	Meridiana, Air One, Alitalia, easyJet
mila	Milan	Venice Marco Polo	VCE	77	False	Alitalia, Lufthansa, Swiss
mila	Milan	Cuneo Levaldigi	CUF	147	False	Air Arabia Maroc
mila	Milan	Bologna International	BLQ	198	False	Air Arabia Maroc
mila	Milan	Tokyo Narita	NRT	375	False	Aeroflot, Alitalia
mila	Milan	Tokyo Haneda	HND	2436	False	Lufthansa, British Airways, Emirates, Cathay Pacific
mila	Milan	Seoul Incheon Int'l	ICN	417	False	Qatar Airways, British Airways, Ethiopian Airlines, Lufthansa
mila	Milan	Kuwait	KWI	209	False	Samara Airlines, British Airways, Ethiopian Airlines, Lufthansa
mila	Milan	Beirut	BEY	240	False	Samara Airlines, MEA
mila	Milan	Vilnius	VNO	41	True	Ryanair, Wizz Air, Wizz Air Ukraine
mila	Milan	Luxembourg	LUX	43	True	easyJet
mila	Milan	Casablanca Mohamed V.	CMN	85	True	Air Arabia Maroc, easyJet, Royal Air Maroc, JetairFly
mila	Milan	Marrakech Menara	RAK	97	True	easyJet, Ryanair
mila	Milan	Chisinau	KIV	101	True	Meridiana, Carpatair , Air Moldova
mila	Milan	Skopje	SKP	154	False	JAT Airways, Wizz Air, Wizz Air Ukraine
mila	Milan	Luqa Malta International	MLA	45	True	Ryanair, Meridiana, Air Malta, easyJet
mila	Milan	Mexico City Juarez International	MEX	1800	False	United, British Airways, Lufthansa, Iberia
mila	Milan	Puerto Vallarta	PVR	1820	False	United, Delta
mila	Milan	Kuala Lumpur International	KUL	1157	False	Air France, Ethiopian Airlines, Lufthansa, Qatar Airways
mila	Milan	Groningen	GRQ	16	True	Ryanair
mila	Milan	Eindhoven	EIN	64	True	Ryanair
mila	Milan	Amsterdam	AMS	77	True	easyJet, KLM, Alitalia
mila	Milan	Rotterdam	RTM	451	False	Lufthansa, British Airways, KLM
mila	Milan	Oslo Torp	TRF	33	True	Ryanair
mila	Milan	Oslo Gardermoen	OSL	90	True	Norwegian, SAS
mila	Milan	Bergen	BGO	91	False	SAS, British Airways, Lufthansa, Vueling Airlines
mila	Milan	Panama City Tocumen International	PTY	795	False	Iberia, KLM, Alitalia, United
mila	Milan	Islamabad	ISB	371	False	Qatar Airways, PIA
mila	Milan	Warsaw	WAW	30	True	Ryanair, Air One, Alitalia, LOT
mila	Milan	Wroclaw	WRO	32	True	Ryanair
mila	Milan	Krakow	KRK	39	True	Ryanair
mila	Milan	Gdansk	GDN	128	False	SAS, Wizz Air, Wizz Air Ukraine
mila	Milan	Porto	OPO	75	True	Ryanair, TAP
mila	Milan	Lisbon	LIS	105	True	easyJet, TAP
mila	Milan	Faro	FAO	128	False	Air Berlin, British Airways, Lufthansa, Brussels Airlines
mila	Milan	Porto Santo	PXO	353	False	TAP
mila	Milan	Arad	ARW	17	True	Wizz Air, Wizz Air Ukraine
mila	Milan	Timisoara	TSR	36	True	Wizz Air, Wizz Air Ukraine, Carpatair
mila	Milan	Bucharest Otopeni	OTP	43	True	Blue Air, Alitalia, Wizz Air, Wizz Air Ukraine
mila	Milan	Craiova	CRA	43	True	Wizz Air, Wizz Air Ukraine
mila	Milan	Cluj-Napoca	CLJ	51	True	Wizz Air, Wizz Air Ukraine
mila	Milan	Belgrade Nikola Tesla	BEG	72	True	easyJet, Air One, Alitalia, JAT Airways
mila	Milan	St Petersburg Pulkovo	LED	188	True	Transaero Airlines, Air One, Alitalia, Rossiya Airlines
mila	Milan	Moscow Sheremetyevo	SVO	223	True	Aeroflot, Alitalia
mila	Milan	Moscow Vnukovo	VKO	241	True	Transaero Airlines
mila	Milan	Krasnodar	KRR	135	False	Pegasus Airlines, Alitalia, Aeroflot, Rossiya Airlines
mila	Milan	Moscow Domodedovo	DME	144	False	Air Berlin
mila	Milan	Ekaterinburg	SVX	275	False	Ukraine International, Lufthansa, Finnair, Alitalia
mila	Milan	Samara	KUF	289	False	Aeroflot, Lufthansa, Alitalia, Czech Airlines
mila	Milan	Kazan	KZN	555	False	Rossiya Airlines, Lufthansa, Czech Airlines, Turkish Airlines
mila	Milan	Riyadh	RUH	216	False	Samara Airlines, Saudia
mila	Milan	Dammam	DMM	217	False	Samara Airlines, Ethiopian Airlines, Lufthansa, Qatar Airways
mila	Milan	Jeddah	JED	304	False	Samara Airlines, Saudia
mila	Milan	Khartoum	KRT	219	False	Samara Airlines, Ethiopian Airlines, Lufthansa, Qatar Airways
mila	Milan	Stockholm Skavsta	NYO	34	True	Ryanair
mila	Milan	Stockholm Arlanda	ARN	118	True	SAS
mila	Milan	Stockholm Arlanda	ARN	84	False	germanwings
mila	Milan	Gothenburg Landvetter	GOT	89	False	SAS, British Airways, Lufthansa, Brussels Airlines
mila	Milan	Singapore Changi	SIN	417	False	Qatar Airways, Singapore Airlines
mila	Milan	Ljubljana	LJU	467	False	Lufthansa, Swiss, Austrian Airlines
mila	Milan	Bratislava	BTS	14	True	Ryanair
mila	Milan	Dakar	DKR	309	False	TAP, Ethiopian Airlines, Emirates, Iberia
mila	Milan	Bangkok Suvarnabhumi	BKK	1101	False	KLM, Thai Airways
mila	Milan	Istanbul Sabiha	SAW	76	True	Pegasus Airlines, Turkish Airlines
mila	Milan	Antalya	AYT	94	False	Pegasus Airlines, Lufthansa, Air Berlin, Swiss
mila	Milan	Ankara Esenboga	ESB	96	False	Pegasus Airlines, Lufthansa, Turkish Airlines, Austrian Airlines
mila	Milan	Dalaman	DLM	128	False	Pegasus Airlines, Turkish Airlines, Austrian Airlines
mila	Milan	Izmir	ADB	135	False	germanwings, Lufthansa, Pegasus Airlines, Turkish Airlines
mila	Milan	Istanbul Ataturk	IST	425	False	Lufthansa, Turkish Airlines
mila	Milan	Dar Es Salaam	DAR	408	False	Qatar Airways, Ethiopian Airlines, Emirates, Swiss
mila	Milan	Kiev Zhulhany	IEV	76	True	Wizz Air, Wizz Air Ukraine
mila	Milan	Manchester	MAN	25	True	Ryanair
mila	Milan	East Midlands	EMA	38	True	Ryanair
mila	Milan	London Stansted	STN	38	True	Ryanair
mila	Milan	Leeds Bradford	LBA	41	True	Ryanair
mila	Milan	London Luton	LTN	50	True	easyJet
mila	Milan	London Gatwick	LGW	55	True	easyJet
mila	Milan	Glasgow Prestwick	PIK	71	True	Ryanair
mila	Milan	Bristol	BRS	77	True	bmi regional, Ryanair
mila	Milan	London Heathrow	LHR	82	True	British Airways, Alitalia
mila	Milan	Edinburgh	EDI	92	True	easyJet
mila	Milan	Birmingham	BHX	130	True	Flybe, Ryanair
mila	Milan	London Heathrow	LHR	79	False	germanwings, Alitalia
mila	Milan	London City	LCY	101	False	Alitalia, Lufthansa, Swiss, KLM
mila	Milan	Cardiff	CWL	118	False	Vueling Airlines, Lufthansa, KLM, Alitalia
mila	Milan	Birmingham	BHX	121	False	SAS, Ryanair
mila	Milan	Glasgow International	GLA	155	False	Flybe, British Airways, Lufthansa, KLM
mila	Milan	Aberdeen	ABZ	160	False	Flybe, British Airways, Lufthansa, SAS
mila	Milan	Belfast City	BHD	161	False	Flybe, British Airways, KLM
mila	Milan	Southampton	SOU	172	False	Flybe, KLM
mila	Milan	Inverness	INV	186	False	Flybe, KLM
mila	Milan	Newcastle	NCL	425	False	SAS, British Airways, Lufthansa, KLM
mila	Milan	New York Newark	EWR	1537	True	Lufthansa, United
mila	Milan	New York John F Kennedy	JFK	1903	True	Iberia, Emirates, Alitalia, Delta
mila	Milan	New York John F Kennedy	JFK	472	False	Air Berlin, Emirates, Alitalia, Delta
mila	Milan	Boston Logan International	BOS	511	False	Aer Lingus, British Airways, Lufthansa, Emirates
mila	Milan	Miami International	MIA	524	False	Air Berlin, Alitalia
mila	Milan	Chicago O'Hare International	ORD	542	False	Aer Lingus, British Airways, Lufthansa, Qatar Airways
